customer_id,name,email,country,age,signup_date,marketing_opt_in,recency,frequency,monetary,avg_order_value
1545,Melissa Crawford,seth34@example.org,FR,45,2020-10-22,False,0.0,0.0,0.0,0.0
1546,Jack Mckinney,christopher29@example.com,AE,63,2023-01-23,False,0.0,0.0,0.0,0.0
1547,Ryan Richard,gregoryjackson@example.org,JP,64,2021-03-15,True,1395.0,1.0,135.63,135.63
1548,Robert Fitzpatrick,roger64@example.org,CA,39,2023-04-19,True,417.0,3.0,596.92,198.97333333333333
1549,Jasmine Clark,susanyoung@example.com,ZA,27,2023-01-08,False,1313.0,1.0,43.77,43.77
1550,Christopher Nelson,maria72@example.com,ES,36,2022-08-13,True,0.0,0.0,0.0,0.0
1551,Heidi Hall,christiewiggins@example.org,BR,18,2023-01-22,False,199.0,3.0,1133.5500000000002,377.8500000000001
1552,Colleen Walker,laura47@example.net,DE,69,2025-09-21,True,195.0,2.0,54.56,27.28
1553,Melissa Gonzales,xhatfield@example.net,ZA,48,2024-10-29,False,22.0,4.0,415.49,103.8725
1554,Krista Christian,paulbennett@example.org,BR,49,2021-05-13,True,775.0,2.0,336.26,168.13
1555,Michelle Smith,macklori@example.com,ES,65,2024-11-05,False,1104.0,1.0,92.42,92.42
1556,Hailey Miller,bmendez@example.com,DE,67,2024-01-26,True,0.0,0.0,0.0,0.0
1557,Gregory Hall,jross@example.net,IN,42,2025-10-16,True,0.0,0.0,0.0,0.0
1558,Elizabeth Mcneil,roysamantha@example.org,FR,40,2020-11-28,False,492.0,1.0,28.98,28.98
1559,Eileen Thomas,hughesjennifer@example.com,PL,66,2025-02-21,True,1696.0,2.0,183.91,91.955
1560,Brianna Bennett,sharonjohnson@example.net,US,75,2024-05-28,False,1173.0,1.0,17.31,17.31
1561,Mary Craig DVM,tmorris@example.org,SG,64,2021-10-27,True,56.0,5.0,539.75,107.95
1562,Alexis Valdez,brandonjohnson@example.org,AE,44,2020-05-16,False,501.0,1.0,662.25,662.25
1563,Javier Pearson,keith67@example.net,MX,74,2021-08-28,True,712.0,6.0,567.5699999999999,94.59499999999998
1564,Michael Marks,kimberlyfrye@example.com,AU,47,2021-11-07,True,0.0,0.0,0.0,0.0
1565,Bruce Rubio,jason44@example.org,BR,69,2023-02-05,True,1684.0,1.0,245.34,245.34
1566,Timothy Holden,james18@example.org,AU,64,2024-02-20,False,1963.0,1.0,157.03,157.03
1567,Phillip Rogers,lkemp@example.com,GB,20,2021-07-05,True,1053.0,2.0,327.35,163.675
1568,Carol Mitchell,gibsonstephanie@example.net,ZA,59,2025-01-30,False,1349.0,1.0,55.29,55.29
1569,Anne Ramos,gregolsen@example.org,PL,30,2022-07-23,True,165.0,2.0,79.05,39.525
1570,Danielle Kelley,turnertiffany@example.org,PL,65,2024-03-13,False,215.0,3.0,566.53,188.84333333333333
1571,Bob Whitney,ljones@example.net,CA,37,2022-05-20,False,0.0,0.0,0.0,0.0
1572,Carolyn Graham,matthewjackson@example.com,US,32,2024-06-18,False,0.0,0.0,0.0,0.0
1573,Sarah Smith,nancy78@example.org,FR,42,2025-08-25,True,614.0,3.0,61.910000000000004,20.636666666666667
1574,Gary Costa,kathleenrivera@example.org,DE,44,2022-01-30,True,1389.0,1.0,216.49,216.49
1575,Anne Mccarthy,riosmelissa@example.org,US,31,2022-11-28,False,0.0,0.0,0.0,0.0
1576,Ashley Cameron,william09@example.com,CA,23,2020-07-07,False,971.0,2.0,267.58000000000004,133.79000000000002
1577,Eric Garcia,mpeterson@example.net,NL,53,2024-10-04,True,200.0,1.0,57.85,57.85
1578,Veronica Escobar,gregoryrangel@example.net,MX,42,2021-02-23,False,0.0,0.0,0.0,0.0
1579,Sarah Hunter,wilsondavid@example.org,ZA,25,2021-11-10,False,0.0,0.0,0.0,0.0
1580,Francis Woods,sharonjordan@example.net,NL,64,2025-06-18,False,1018.0,2.0,260.21000000000004,130.10500000000002
1581,Scott Burnett,adamscott@example.net,SG,66,2021-07-29,True,1.0,4.0,373.19000000000005,93.29750000000001
1582,Michael Miller,jenkinsjaime@example.org,GB,21,2024-11-22,True,224.0,3.0,217.65,72.55
1583,Sherri Rhodes,fnichols@example.com,IN,56,2022-10-07,False,294.0,1.0,10.55,10.55
1584,Jason Jordan,droberts@example.com,JP,30,2023-01-25,False,602.0,1.0,17.14,17.14
1585,Troy Taylor,ihart@example.com,CA,55,2023-03-12,False,347.0,6.0,383.48,63.913333333333334
1586,Sarah Lewis,vincentwells@example.com,IN,44,2024-09-09,False,1444.0,1.0,109.89,109.89
1587,Roger Davis,andersondavid@example.org,IN,45,2024-08-31,True,635.0,3.0,486.05999999999995,162.01999999999998
1588,Michelle Smith,zrichardson@example.net,AU,44,2023-07-27,True,1535.0,1.0,169.54,169.54
1589,Cynthia Benton,fcampos@example.org,MX,56,2022-01-05,True,585.0,2.0,95.64,47.82
1590,Christy Byrd,nicolewilliams@example.net,US,54,2025-04-21,False,685.0,2.0,361.77,180.885
1591,Tyler Robinson,ggreene@example.com,ES,31,2021-02-13,True,555.0,2.0,143.57999999999998,71.78999999999999
1592,Joel Wright,lberry@example.net,US,68,2022-02-19,True,0.0,0.0,0.0,0.0
1593,Tristan Smith,jefferyford@example.org,DE,73,2022-04-12,False,336.0,1.0,169.66,169.66
1594,Danielle Harding,pmarsh@example.net,ES,22,2021-06-18,True,0.0,0.0,0.0,0.0
1595,Kevin Crawford,kristina65@example.com,DE,68,2025-06-11,False,491.0,2.0,718.4100000000001,359.20500000000004
1596,Brooke Little,sheri68@example.net,GB,45,2021-04-12,False,0.0,0.0,0.0,0.0
1597,Paul Wong,coxmichael@example.org,US,21,2020-11-22,True,0.0,0.0,0.0,0.0
1598,Mrs. Madison Daniels MD,audrey90@example.com,US,27,2022-11-08,False,183.0,2.0,89.39,44.695
1599,Jennifer Flores,harristyler@example.com,FR,63,2021-05-13,True,0.0,0.0,0.0,0.0
1600,Felicia Miller,jon52@example.com,MX,74,2020-09-29,False,0.0,0.0,0.0,0.0
1601,James Robles,sierrabarnett@example.com,ES,38,2025-06-03,True,1214.0,4.0,408.73,102.1825
1602,Andrew Compton,pamela07@example.net,JP,43,2025-07-30,False,368.0,3.0,805.69,268.56333333333333
1603,Richard Mcclure,operez@example.org,MX,54,2022-07-24,False,1555.0,1.0,278.03,278.03
1604,Samantha Murphy,thines@example.com,DE,45,2022-12-07,False,337.0,2.0,296.28000000000003,148.14000000000001
1605,Debbie Clay,bryantmelissa@example.net,US,68,2021-10-14,False,26.0,1.0,87.5,87.5
1606,Caitlin Palmer,whicks@example.org,ES,36,2025-07-10,True,1257.0,1.0,180.81,180.81
1607,Benjamin Daniel,alexanderwilson@example.org,ZA,25,2025-01-26,False,99.0,1.0,279.07,279.07
1608,Nicholas Gonzalez,timothyreed@example.org,CA,59,2025-06-21,False,287.0,1.0,796.83,796.83
1609,Melissa Wilson MD,ashley91@example.net,ES,53,2021-11-18,True,61.0,2.0,320.36,160.18
1610,Joseph Jacobs,wperez@example.org,JP,72,2022-10-17,False,1391.0,1.0,63.68,63.68
1611,Jennifer Rice,alexandrasimpson@example.com,FR,47,2022-05-18,False,1144.0,1.0,285.37,285.37
1612,Paul Pratt,sherripark@example.com,AU,49,2023-11-30,True,447.0,3.0,211.89000000000001,70.63000000000001
1613,Ashley Jones,hmorris@example.net,NL,66,2023-05-10,False,550.0,1.0,193.43,193.43
1614,Michelle Hammond,davidromero@example.com,NL,55,2022-07-25,True,729.0,1.0,252.28,252.28
1615,Stephen Pennington,justin60@example.com,NL,69,2025-05-25,False,1060.0,2.0,199.55,99.775
1616,Chase Robinson,carrienorris@example.com,AE,34,2024-03-30,True,0.0,0.0,0.0,0.0
1617,Wendy Coleman,samuelhuber@example.com,PL,21,2022-06-02,False,0.0,0.0,0.0,0.0
1618,Kenneth Morris,browndaniel@example.net,ES,41,2022-02-14,False,101.0,3.0,285.66,95.22000000000001
1619,Joseph Stewart DDS,rjones@example.net,MX,22,2024-09-18,True,2058.0,1.0,42.34,42.34
1620,Ronald Johnson,benjaminwebb@example.org,SG,48,2020-11-03,False,1210.0,2.0,314.88,157.44
1621,Sarah Branch,hallryan@example.com,FR,24,2023-11-18,False,169.0,2.0,134.99,67.495
1622,Rebecca Cruz,tyler47@example.org,CA,73,2022-09-25,False,1727.0,1.0,44.8,44.8
1623,Jennifer Spence,jacobmoreno@example.org,MX,63,2023-10-31,True,236.0,2.0,277.47,138.735
1624,Emily Smith,christopherjohnson@example.org,GB,50,2025-08-02,True,195.0,1.0,47.42,47.42
1625,Tamara Oconnell,michelle51@example.net,PL,19,2025-09-14,True,411.0,1.0,1501.17,1501.17
1626,Amanda Taylor,schultztiffany@example.com,FR,28,2021-08-09,True,1902.0,1.0,222.14,222.14
1627,Erika Pacheco,bensonmaria@example.net,SE,65,2021-01-21,True,356.0,1.0,56.46,56.46
1628,Thomas Sandoval,eanderson@example.net,AU,55,2021-10-27,True,1337.0,2.0,501.97,250.985
1629,Kristin Little,ocurry@example.org,JP,61,2022-11-01,False,839.0,1.0,576.38,576.38
1630,Debra Rose,smithmelissa@example.org,AE,24,2021-11-12,True,244.0,4.0,373.77,93.4425
1631,Sandra Clark,icastro@example.org,SG,38,2021-06-25,True,966.0,2.0,568.32,284.16
1632,Susan Mcknight,alexander69@example.com,NL,73,2023-12-14,True,220.0,3.0,584.46,194.82000000000002
1633,Robert Kerr,klowery@example.org,DE,70,2022-02-26,True,402.0,3.0,1022.89,340.9633333333333
1634,Jeremy Johnson,john90@example.net,BR,28,2021-04-13,False,1660.0,1.0,162.22,162.22
1635,Brian Adams,rose13@example.net,US,50,2021-05-23,False,1129.0,3.0,333.01,111.00333333333333
1636,Nancy Rivera,ronaldhudson@example.org,AU,23,2022-10-02,True,0.0,0.0,0.0,0.0
1637,Jessica Clayton,bbradley@example.org,ES,75,2025-10-04,False,1106.0,2.0,71.91,35.955
1638,Kelly Brady,smartinez@example.com,IN,25,2025-02-07,False,0.0,0.0,0.0,0.0
1639,Paul Thornton,iliu@example.net,US,49,2023-09-17,False,813.0,1.0,28.8,28.8
1640,Kristopher Meadows,kelly33@example.org,US,24,2023-03-25,True,1388.0,1.0,272.97,272.97
1641,Kim Walsh,qmaldonado@example.com,NL,28,2021-09-26,True,1308.0,1.0,109.25,109.25
1642,Ashley Gonzalez,denisebell@example.net,IN,32,2022-12-30,False,294.0,2.0,148.5,74.25
1643,Stephen Burns,qsnyder@example.net,NL,65,2023-09-10,True,109.0,2.0,71.69,35.845
1644,Susan Mullins,olarson@example.org,AE,27,2022-06-22,True,528.0,1.0,268.93,268.93
1645,Zachary Rice,tracy35@example.com,GB,21,2024-04-12,False,349.0,2.0,244.04,122.02
1646,Jessica Jackson,james80@example.com,US,68,2022-07-08,True,962.0,1.0,204.29,204.29
1647,Sean Arnold,scott67@example.org,GB,71,2020-06-16,False,956.0,5.0,448.46,89.692
1648,Monica Daniels,johnodom@example.org,SG,53,2021-01-01,True,1942.0,2.0,457.25,228.625
1649,Michelle Mahoney,michaelbaker@example.org,JP,42,2020-11-26,False,1358.0,1.0,235.28,235.28
1650,Allison Williams,allenkimberly@example.org,IN,59,2020-12-28,False,994.0,1.0,51.87,51.87
1651,Maurice Mendoza,jacksonnatalie@example.com,ZA,30,2023-05-19,False,85.0,4.0,791.54,197.885
1652,Carla Everett,jenniferkelley@example.com,US,52,2023-05-22,False,33.0,3.0,307.8,102.60000000000001
1653,Kelsey Wilson,umiller@example.com,BR,44,2022-09-04,True,0.0,0.0,0.0,0.0
1654,Jose Sawyer,zmadden@example.com,US,45,2023-08-23,False,968.0,1.0,212.01,212.01
1655,Julia Harris,lance40@example.org,MX,75,2024-09-24,False,192.0,1.0,172.25,172.25
1656,Derek Garcia,tanyaflores@example.org,US,60,2020-05-22,True,358.0,2.0,322.06,161.03
1657,Alexis Montoya,veronicathomas@example.net,AU,69,2020-05-01,False,56.0,1.0,133.74,133.74
1658,Ryan Richard,emily58@example.net,AU,70,2021-04-25,True,0.0,0.0,0.0,0.0
1659,Kristi Nguyen,odavis@example.org,JP,60,2024-06-30,False,56.0,1.0,64.52,64.52
1660,Thomas Hernandez,rebecca58@example.net,US,59,2022-09-04,True,323.0,2.0,568.85,284.425
1661,Faith Harrison,qrichmond@example.net,GB,49,2025-04-10,False,704.0,2.0,630.77,315.385
1662,Shannon Torres,richardsonkatrina@example.net,JP,37,2023-11-16,False,303.0,1.0,45.85,45.85
1663,Morgan Herman,devans@example.com,SE,37,2024-01-25,False,813.0,2.0,161.84,80.92
1664,Mr. Sergio Bullock,scott89@example.org,SE,20,2024-08-19,False,0.0,0.0,0.0,0.0
1665,Mrs. Patricia Pierce,jason92@example.org,IN,25,2020-04-09,True,412.0,2.0,425.45,212.725
1666,Victoria Lee,todd52@example.org,US,18,2022-12-14,False,269.0,1.0,73.46,73.46
1667,Amy Mcfarland DVM,victor70@example.com,FR,52,2020-08-28,True,212.0,2.0,282.87,141.435
1668,George Hamilton Jr.,douglaswilliam@example.net,JP,56,2025-10-24,False,295.0,3.0,341.47,113.82333333333334
1669,Brittney Sanchez,hendersonguy@example.com,MX,20,2024-10-20,False,1056.0,1.0,85.03,85.03
1670,Joshua Flores,amber68@example.org,DE,66,2025-08-09,False,214.0,1.0,19.65,19.65
1671,Patrick Vazquez,mcclainjames@example.net,US,60,2020-12-12,False,0.0,0.0,0.0,0.0
1672,Eric Jenkins,hlee@example.net,ES,70,2022-06-11,True,2121.0,1.0,204.03,204.03
1673,Teresa Golden,melaniebrown@example.org,IN,23,2023-08-15,True,0.0,0.0,0.0,0.0
1674,Jonathan Potts,hollydaniels@example.org,IN,41,2023-06-24,True,0.0,0.0,0.0,0.0
1675,David Rosales,rodgersandrea@example.org,ES,27,2025-08-02,True,150.0,2.0,466.61,233.305
1676,Christopher Horn,robertford@example.org,US,64,2024-08-17,True,1881.0,1.0,203.2,203.2
1677,Amy Hopkins,tylercervantes@example.com,JP,24,2023-09-18,True,814.0,1.0,325.02,325.02
1678,Danielle Osborn,vklein@example.com,AU,30,2024-06-26,False,1067.0,2.0,382.34000000000003,191.17000000000002
1679,Virginia Henson,bowengary@example.org,SE,57,2024-05-30,False,115.0,4.0,498.3,124.575
1680,Anne Jones,howardmatthew@example.net,ES,71,2025-04-09,False,547.0,1.0,66.05,66.05
1681,Melissa Wood,toddthompson@example.com,GB,39,2025-10-13,True,0.0,0.0,0.0,0.0
1682,Brianna Hunt,jennifer55@example.com,PL,51,2020-06-13,True,314.0,5.0,675.35,135.07
1683,Kiara Hernandez,lisa13@example.net,SG,24,2023-08-29,False,0.0,0.0,0.0,0.0
1684,Wayne Robertson,simmonsjeremy@example.com,IN,43,2023-11-14,True,105.0,1.0,255.82,255.82
1685,John Morrow,marcusmarquez@example.net,FR,75,2020-06-11,False,735.0,2.0,357.39,178.695
1686,Stephen King,deborah71@example.org,CA,38,2022-09-27,True,706.0,3.0,390.96000000000004,130.32000000000002
1687,Kimberly Mcdonald,tracy46@example.org,DE,51,2022-03-16,False,0.0,0.0,0.0,0.0
1688,Crystal Gordon,obrewer@example.org,NL,72,2024-06-15,True,685.0,4.0,635.24,158.81
1689,Ashley Morgan,paigehebert@example.net,BR,55,2024-10-28,True,1026.0,1.0,58.43,58.43
1690,Natalie Carroll DDS,sherry56@example.com,ES,43,2025-09-20,False,0.0,0.0,0.0,0.0
1691,Joshua Henderson,sandraharvey@example.org,AU,66,2020-06-17,False,0.0,0.0,0.0,0.0
1692,Eddie Bright,lori47@example.org,CA,50,2023-06-17,False,125.0,3.0,144.54,48.18
1693,Timothy Savage,wadams@example.net,US,22,2021-01-03,True,0.0,0.0,0.0,0.0
1694,Mr. Kevin Harvey,austinparker@example.com,BR,62,2022-11-17,True,699.0,2.0,78.72,39.36
1695,Paul Shaw,stephaniemartinez@example.net,BR,34,2023-12-04,True,474.0,4.0,187.05,46.7625
1696,Madeline Reese,thomas69@example.com,SG,63,2022-12-20,True,156.0,3.0,283.36,94.45333333333333
1697,Kimberly Clark,esampson@example.org,ES,51,2024-12-28,False,745.0,2.0,213.37,106.685
1698,Danielle Phillips,ross98@example.org,MX,45,2020-10-24,True,955.0,1.0,23.08,23.08
1699,Brian Gonzalez,coxsean@example.net,IN,44,2024-12-03,False,598.0,3.0,70.51,23.503333333333334
1700,Robert Willis,doyleconnor@example.net,SE,65,2025-10-18,False,1955.0,1.0,38.86,38.86
1701,Amanda Dunlap,wendy85@example.net,GB,62,2020-06-06,True,1441.0,1.0,97.84,97.84
1702,Anthony Hall,ayalaraymond@example.com,AE,67,2022-04-06,True,1165.0,3.0,128.37,42.79
1703,Jonathan Richardson,arthur32@example.net,US,65,2024-12-14,False,461.0,1.0,7.58,7.58
1704,Danielle Jones,brownalicia@example.net,DE,47,2025-09-01,True,156.0,1.0,48.86,48.86
1705,Andrea Curry,deannasims@example.net,BR,44,2022-03-24,True,860.0,1.0,28.04,28.04
1706,Nicholas Solomon,porterchristian@example.com,CA,51,2021-07-20,False,879.0,4.0,463.71,115.9275
1707,Troy Thompson,williamsmichael@example.net,US,18,2021-06-14,True,1908.0,1.0,48.06,48.06
1708,Beverly Gonzalez,wanda20@example.net,BR,49,2024-11-05,True,1136.0,2.0,118.58000000000001,59.290000000000006
1709,Rachael Figueroa,ysilva@example.com,SE,61,2025-09-16,False,1652.0,2.0,191.09,95.545
1710,Amy Payne,samantha30@example.com,DE,19,2024-01-11,False,1764.0,2.0,298.02,149.01
1711,Katherine Jackson,igibson@example.org,BR,26,2024-09-17,True,552.0,2.0,98.15,49.075
1712,Melinda Brown,annaduffy@example.net,DE,61,2021-04-05,True,900.0,3.0,295.98,98.66000000000001
1713,Ashley Brown,williamlopez@example.net,SG,30,2020-09-10,True,543.0,2.0,53.82,26.91
1714,Stacy Garza,robin32@example.net,ZA,35,2024-02-22,False,716.0,2.0,288.37,144.185
1715,Adam Ray,mnixon@example.org,NL,37,2024-06-14,True,565.0,3.0,220.18,73.39333333333333
1716,Michael Wiggins,dwatson@example.org,IN,55,2025-01-27,True,221.0,2.0,348.25,174.125
1717,Anthony Gonzalez Jr.,lramos@example.com,FR,43,2025-09-24,False,441.0,5.0,389.20000000000005,77.84
1718,Theresa Rowland,amy79@example.org,FR,63,2023-10-13,False,1791.0,1.0,99.8,99.8
1719,Jessica Conley,lalvarado@example.org,US,19,2024-11-22,True,707.0,1.0,458.01,458.01
1720,Mathew Turner,courtneyfleming@example.com,CA,70,2022-07-28,True,129.0,4.0,374.61,93.6525
1721,Taylor Brown,benjaminjenkins@example.com,CA,18,2020-09-06,True,1762.0,2.0,79.78,39.89
1722,Gina Hanson,stevenbutler@example.com,PL,21,2021-11-01,True,968.0,2.0,203.69,101.845
1723,Courtney Barnett,jennifer58@example.com,GB,74,2024-11-20,False,0.0,0.0,0.0,0.0
1724,Dr. Carl Sullivan,owensmelissa@example.com,ES,29,2022-03-07,True,1304.0,3.0,824.71,274.90333333333336
1725,Mr. Wesley Hughes,carlos96@example.net,GB,40,2021-07-16,True,182.0,3.0,434.74,144.91333333333333
1726,Anthony Smith,pattersonsarah@example.org,ZA,34,2022-01-06,False,480.0,1.0,106.02,106.02
1727,Jeffery Newman,candiceriggs@example.net,CA,29,2024-04-16,True,1328.0,4.0,512.45,128.1125
1728,Ashley Ortega DDS,adamstracy@example.net,US,72,2024-11-06,True,543.0,3.0,256.3,85.43333333333334
1729,Daniel Phillips,karenforbes@example.com,US,25,2024-10-04,True,1264.0,1.0,81.86,81.86
1730,Justin Obrien,carlareyes@example.org,US,32,2021-04-29,True,1828.0,1.0,499.73,499.73
1731,Teresa Williams,joseph09@example.net,JP,30,2024-09-17,True,196.0,2.0,205.69,102.845
1732,Susan Logan,haasshawn@example.net,CA,65,2025-04-28,True,1808.0,1.0,597.26,597.26
1733,Tracy Smith,rachel63@example.net,DE,22,2020-07-05,False,119.0,3.0,242.74,80.91333333333334
1734,Ryan Moore,williamskerry@example.net,IN,40,2025-02-03,True,145.0,2.0,270.76,135.38
1735,Christina Martin,mary92@example.org,SE,64,2022-10-03,False,740.0,1.0,34.74,34.74
1736,Brooke Ryan,eric31@example.com,US,39,2022-08-02,False,1360.0,2.0,52.68,26.34
1737,Catherine Strickland,jonesmary@example.net,ES,68,2025-07-28,True,987.0,2.0,199.23000000000002,99.61500000000001
1738,Elizabeth Benitez,mnolan@example.net,AE,48,2025-06-10,False,233.0,4.0,474.99,118.7475
1739,Robert Mcdaniel,sonya34@example.net,ES,44,2022-07-12,True,485.0,1.0,158.8,158.8
1740,Mark Gonzalez,sellerskimberly@example.com,IN,45,2023-05-26,True,1082.0,1.0,12.6,12.6
1741,Jamie Bowen,nelsonderrick@example.net,DE,29,2020-07-22,True,0.0,0.0,0.0,0.0
1742,Jodi Mann,lloyddeanna@example.com,ES,46,2023-09-23,False,0.0,0.0,0.0,0.0
1743,Sydney Fuller,fieldsdustin@example.com,US,43,2021-12-05,True,719.0,2.0,426.84,213.42
1744,Connor Spencer,heather55@example.net,NL,53,2024-07-16,True,643.0,1.0,77.5,77.5
1745,Jason Riley,leekristin@example.com,SE,46,2023-05-30,True,0.0,0.0,0.0,0.0
1746,Hannah Pace,brian65@example.com,US,55,2021-04-22,False,742.0,1.0,26.03,26.03
1747,Jennifer Lawson DVM,vmaldonado@example.org,FR,47,2024-05-28,False,170.0,4.0,332.78,83.195
1748,Sheila Murray,jeffreyhiggins@example.net,US,60,2023-09-29,False,0.0,0.0,0.0,0.0
1749,Holly Jones,penningtonjeff@example.net,US,45,2020-09-07,True,1711.0,1.0,259.72,259.72
1750,Taylor Barnett,ashley32@example.com,US,18,2021-11-24,True,1584.0,3.0,237.97000000000003,79.32333333333334
1751,Jonathan Cain,morrisluke@example.com,MX,40,2024-03-03,True,485.0,3.0,354.4,118.13333333333333
1752,Lori Baird,thomas53@example.com,US,70,2024-11-18,True,1431.0,4.0,753.03,188.2575
1753,Sarah Bruce,zrandolph@example.org,US,42,2023-01-08,False,180.0,2.0,118.29,59.145
1754,Amber Chavez,luiswilliams@example.com,ES,22,2020-11-04,True,0.0,0.0,0.0,0.0
1755,Janet Welch,rosalesalexis@example.net,BR,45,2021-11-12,False,1532.0,3.0,506.87,168.95666666666668
1756,Holly Tucker,lauragarcia@example.net,US,70,2025-06-07,False,207.0,2.0,246.81,123.405
1757,Madison Lewis,stewartteresa@example.net,IN,31,2025-10-30,True,429.0,3.0,147.19,49.06333333333333
1758,Andrew Andrews,brian36@example.net,GB,51,2022-10-08,True,1072.0,1.0,8.7,8.7
1759,Lisa Dalton,mckaythomas@example.net,SE,43,2025-10-07,True,1813.0,1.0,152.66,152.66
1760,Frank Brown,msingh@example.org,JP,62,2021-12-30,False,2010.0,1.0,65.48,65.48
1761,Mrs. Jennifer Young,johnsonmark@example.net,DE,47,2023-10-08,True,231.0,3.0,149.88,49.96
1762,Jaime Jackson,boothchristopher@example.com,MX,41,2024-06-12,False,1037.0,3.0,510.95,170.31666666666666
1763,Joseph Lewis,shortchelsea@example.com,US,52,2025-08-04,True,1233.0,2.0,214.66,107.33
1764,Melinda Santiago,robert55@example.net,NL,28,2023-02-12,False,603.0,2.0,180.95,90.475
1765,Linda Ramirez,jacob17@example.net,CA,23,2022-11-25,False,0.0,0.0,0.0,0.0
1766,Megan Graves,mandy88@example.org,BR,54,2021-11-22,True,251.0,3.0,189.96,63.32
1767,Melissa Downs,maciasandrew@example.com,US,71,2021-02-18,False,340.0,1.0,7.9,7.9
1768,Kimberly Stewart,sandersadam@example.org,AU,37,2025-07-03,True,1200.0,2.0,240.71,120.355
1769,Clayton Yang,sheila71@example.net,NL,38,2021-12-25,True,576.0,2.0,167.84,83.92
1770,Ryan Stevens,ybauer@example.com,ZA,61,2024-04-16,True,868.0,3.0,178.0,59.333333333333336
1771,Daniel Snyder,joshuastewart@example.com,FR,18,2020-05-31,False,1967.0,1.0,13.51,13.51
1772,Joseph Murphy,herrerajill@example.org,IN,56,2025-09-16,True,28.0,6.0,981.85,163.64166666666668
1773,Edward Brown,mary72@example.com,DE,31,2020-05-21,False,818.0,2.0,292.12,146.06
1774,Francisco Brown,griffinjason@example.net,AU,45,2025-01-21,False,550.0,1.0,17.26,17.26
1775,Samuel Brooks,fhardy@example.org,ES,34,2020-03-07,True,1875.0,1.0,63.06,63.06
1776,Megan Mora,david43@example.net,DE,56,2025-04-02,False,431.0,2.0,121.45,60.725
1777,Veronica Cole,brittany48@example.com,FR,25,2023-06-08,True,7.0,2.0,108.71000000000001,54.355000000000004
1778,Michael Wells MD,leah23@example.org,BR,47,2023-10-14,False,1911.0,1.0,6.72,6.72
1779,Alicia Lopez,rebecca12@example.net,US,24,2022-06-27,False,799.0,2.0,691.4599999999999,345.72999999999996
1780,Jaime Moore,lori59@example.com,MX,21,2024-01-30,True,6.0,4.0,632.47,158.1175
1781,Melissa Henderson,jthomas@example.com,US,51,2024-01-10,True,1563.0,1.0,86.25,86.25
1782,Tiffany Fuller,david39@example.com,GB,33,2025-06-29,False,185.0,2.0,243.87,121.935
1783,Angela Hodge,raymondgarcia@example.org,SG,65,2020-10-17,True,160.0,3.0,389.54,129.84666666666666
1784,Tamara Baldwin,michaelcuevas@example.com,GB,71,2022-06-18,True,1026.0,1.0,457.31,457.31
1785,Charles Washington,jaime64@example.com,GB,65,2022-05-22,True,1033.0,3.0,674.3299999999999,224.77666666666664
1786,Calvin Williams,michael00@example.com,BR,19,2021-06-04,False,460.0,2.0,409.47,204.735
1787,Scott Smith,tpope@example.net,MX,58,2020-06-16,False,87.0,1.0,9.2,9.2
1788,Jessica Page,jordan43@example.net,FR,70,2024-05-24,True,1470.0,1.0,109.77,109.77
1789,Jon Zamora,sandraward@example.org,DE,49,2020-08-21,False,324.0,3.0,367.9,122.63333333333333
1790,Lindsay Clark,xwalker@example.org,CA,61,2025-01-30,True,0.0,0.0,0.0,0.0
1791,Daniel Roberts,jennifer90@example.org,IN,18,2023-12-23,True,664.0,2.0,163.81,81.905
1792,Abigail Simmons,kim25@example.com,ZA,26,2023-07-04,False,0.0,0.0,0.0,0.0
1793,Todd Frazier,lbishop@example.org,IN,52,2023-12-05,True,1592.0,1.0,270.02,270.02
1794,Linda Barton,rodriguezashley@example.com,US,63,2021-04-08,True,264.0,2.0,159.38,79.69
1795,Thomas White,brownstephen@example.com,US,36,2025-02-11,False,2032.0,1.0,34.03,34.03
1796,Travis Taylor,krystalwood@example.com,NL,20,2020-12-13,False,910.0,2.0,624.2399999999999,312.11999999999995
1797,Jordan Brooks,taylormario@example.net,MX,52,2021-07-27,True,0.0,0.0,0.0,0.0
1798,Antonio Wright,davidrose@example.org,IN,44,2020-10-19,False,1463.0,1.0,52.69,52.69
1799,Michelle Williams,joshuablevins@example.net,US,24,2023-09-23,False,946.0,3.0,479.46000000000004,159.82000000000002
1800,Cassandra Schwartz,wongmichael@example.com,AE,41,2021-04-15,True,1688.0,1.0,27.6,27.6
1801,Nicholas Duffy,michaelvega@example.org,US,25,2021-11-19,False,1127.0,1.0,508.55,508.55
1802,Kimberly Miller,vsimmons@example.net,GB,46,2023-09-24,True,1133.0,1.0,182.3,182.3
1803,Joshua Henry,marydunn@example.net,US,21,2020-07-29,True,197.0,2.0,308.85,154.425
1804,Elizabeth Bartlett,shelly24@example.org,US,63,2025-05-14,True,690.0,2.0,186.2,93.1
1805,Francis Walls,kingstephanie@example.com,JP,70,2023-08-26,True,9.0,2.0,286.82,143.41
1806,Amber Le,kenneth63@example.net,GB,54,2024-04-25,True,0.0,0.0,0.0,0.0
1807,Cynthia Mayer,kimberlyhamilton@example.org,AE,61,2025-08-30,True,430.0,2.0,176.28,88.14
1808,Jennifer Compton,ysummers@example.org,DE,42,2023-11-15,True,4.0,3.0,699.5200000000001,233.17333333333337
